asset_id,technical_name,source_ref,column_names_text,business_domain,llm_consensus_score,_votes,review_reason
1095955,CC_MC_TBL5110,PS_CC_MC_TBL5110,CC_MC_PARENTREC | CC_MC_PARENTSEQNO | CC_MC_REC_TYPE | CC_MC_SEQNO | CRDMEM_ACCT_NBR | MC_CITY | MC_CONTACTFUNCTION | MC_CONTACTNAME | MC_COUNTRYCODE | MC_EMAILADDRESS | MC_FUNCTION | MC_LOADDATE | MC_LOADTIME | MC_MAINTAINCODE | MC_NAME1 | MC_NAME2 | MC_NAME3 | MC_PARTYID | MC_PARTYTYPE | MC_PHONENBR | MC_POSTALCODE | MC_RECSEQNUM | MC_REJECTREASON1 | MC_REJECTREASON2 | MC_REJECTREASON3 | MC_STATEPROVINCE | MC_STREET1 | MC_STREET2 | MC_STREET3 | MC_STREET4 | MC_STREET5 | MC_STREET6 | POST_DT | TRANS_NBR,Other,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1096038,CCR_FILE_DTL,PS_CCR_FILE_DTL,CCR_FILE_STATUS | CCR_VNDR_LOAD_CD | DESCR254 | FILE_NAME | PROCESS_INSTANCE | SEQUENCENO | SOURCE_SYSTEM,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1096061,CCR_RENAME_REC,PS_CCR_RENAME_REC,ACTIVE_INACT_FLAG | FIELDNAME_BU | LED_FLD_NAME | RECNAME | SETID_BU_DRIVEN,Other,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1096069,CCR_V_HDR_TAO,PS_CCR_V_HDR_TAO,ADDRESS1 | ADDRESS2 | ADDRESS5 | ADDRESS6 | ALC | ANNUAL_REVENUE | AP_COMPLETE | AUTHORIZATION_DT | BANK_ACCT_TYPE | BANK_CD_TEXT | BANK_NAME | CC_AGENCY_DUNS | CC_AGENCY_NAME | CC_HIERARCHY | CC_HQ_DUNS | CC_HQ_NAME | CC_PARENT_NAME | CCR_BUS_TYPE | CCR_CAGE_CD | CCR_CORRESP_FLG | CCR_DUNS_PLUS4 | CCR_EMPL_SEC_LVL | CCR_EXTRACT_CD | CCR_FSC_CODE | CCR_MERCHANTID1 | CCR_MERCHANTID2 | CCR_ORG_TYPE | CCR_PSC_CODE | CCR_SECURITY_LEVEL | CC_STATUS_CODE | CC_SUBSIDARY | CC_TREASURY_INDEX | COUNTRY | COUNTRY_OF_INC | CREDIT_CARD_SELECT | DB_DATE_OF_DATA | DFI_ID_NUM | DISBURSING_OFFICE | DIVISION_AREA_CD | DUNS_NUMBER | EDI_OPTION | EFT_WAIVER | EIN_NUMBER | EMAIL_TO | EOTP_EMPLCOUNT | ERRORS_FLG | EXPIRATION_DATE | FEDREG_STATUS | FR_BUS_TYPE | FULLNAME | LAST_UPDATE_DATE | LEGAL_BUS_NAME | LOCKBOX_NBR | NAICS_CODE | OM_COMPLETE | OPERATIONNAME | PARENT_DUNS | PROCESSED_FLG | PROCESS_INSTANCE | REGISTRATION_DT | RENEWAL_DATE | SIC_CODE | SOURCE_SYSTEM | SSN | START_DT | STATE | STATE_OF_INCORP | TRANS_FY | URL,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Achats & Fournisseurs']",coin_flip_reject
1096295,CDM_URL_PROPS,PS_CDM_URL_PROPS,CDM_TRPROTOCOL | DISTNODENAME | PT_PROP_NAME | PT_PROP_VALUE,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1096356,CDR_RECON_COINS,PS_CDR_RECON_COINS,BUSINESS_UNIT | BUS_UNIT_TYPE | DENOM_CD | DENOM_CD_QTY | DENOM_TYPE | DRAWER_ID | LAST_MAINT_OPRID | LAST_UPDATE_DTTM | RECON_ID,Finance & Contrôle,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1096583,CE_ITEMC_DT_TMP,PS_CE_ITEMC_DT_TMP,BOM_CODE | BUSINESS_UNIT | CE_COST_TYPE | CONFIG_CODE | COST_VERSION | INV_ITEM_ID | LAST_ROLLUP_DTTM | RTG_CODE,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Supply Chain / Logistique / Production']",coin_flip_reject
1096631,CE_OP_LIST_COPY,PS_CE_OP_LIST_COPY,BUSINESS_UNIT | CON_OH_CODE_1 | CON_OH_CODE_2 | CON_OH_CODE_3 | CON_OH_CODE_4 | CONVERSION_CODE | CREWSIZE | JOB_INSTANCE | MACH_RESOURCES | OP_COMPLETED | OP_END_DT | OP_END_SHIFT | OP_END_TIME | OPERATION_YIELD | OP_OVERLAP | OP_PRDN_END_DT | OP_PRDN_END_SHFT | OP_PRDN_RUN_ST_DT | OP_PRDN_RUN_ST_SH | OP_PRDN_START_DT | OP_PRDN_START_SHFT | OP_RUN_START_DT | OP_RUN_START_SHIFT | OP_RUN_START_TIME | OP_SEQUENCE | OP_START_DT | OP_START_SHIFT | OP_START_TIME | PERCENT_COMP | PLAN_FROZEN_FLG | POST_PROD_EARNED | PROCESS_INSTANCE | PRODUCTION_ID | QTY_COMP_AND_AT | QTY_COMP_AND_THRU | QTY_ISS_TO_OP | QTY_SCRAPPED | SEND_AHEAD_QTY | SETUP_EARNED | SIM_SETUP_QUEUE | SUBCONTRACTED | SUBPO_STATUS | TASK_CODE | TASK_INTENSITY | TEXT254 | VENDOR_ID | WORK_CENTER_CODE,Supply Chain / Logistique / Production,0.5,"['IT & Sécurité', 'Supply Chain / Logistique / Production']",coin_flip_reject
1096635,CE_OP_OH_TMP,PS_CE_OP_OH_TMP,BUSINESS_UNIT | OP_SEQUENCE | OVHD_RATE_CODE | PROCESS_INSTANCE | PRODUCTION_ID,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1096682,CE_PWHT_BSE_T,PS_CE_PWHT_BSE_T,BUSINESS_UNIT | CE_LOOP_NBR | CE_WGHT_BASE | CM_BOOK | PROCESS_INSTANCE | PRODUCTION_ID,Supply Chain / Logistique / Production,0.5,"['IT & Sécurité', 'Supply Chain / Logistique / Production']",coin_flip_reject
1096701,CE_ROLLUP_REQ,PS_CE_ROLLUP_REQ,AS_OF_DATE | BOM_CODE | BOM_STATE | BOM_TYPE | BUSINESS_UNIT | CE_COST_TYPE | COST_GROUP_CD | COST_VERSION | DTTM_STAMP_SEC | EN_ITEM_TO_ID | EXPL_PURCH_ITEMS | INV_ITEM_ID | INV_ITEM_ID_OPTION | OPRID | PROCESS_FREQUENCY | PROCESS_INSTANCE | PROCESS_ORIG | PROCESS_STATUS | RECALC_CONFIG | RECALC_HIGHER | RECALC_LOWER | REQUEST_ID | RTG_CODE | RTG_STATE | RUN_CNTL_ID | USE_CURRENT_COST,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Achats & Fournisseurs']",coin_flip_reject
1097066,CF_VAL_MAPPING,PS_CF_VAL_MAPPING,CHARTFIELD | CHARTFIELD_VALUE | RANGE_FROM | RANGE_TO | SETID | SETID_FROM | SETID_TO,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Other']",coin_flip_reject
1097084,CFV_SET_CF_TBL,PS_CFV_SET_CF_TBL,CFV_SET | EFFDT | FIELDNAME | HOW_FIELD_SPECIFY | SETID | TREE_LEVEL | TREE_NAME,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1097169,CHNG_MAP_RECFLD,PS_CHNG_MAP_RECFLD,CHNG_MAP_TMPLT_ID | FIELDNAME_SOURCE | FIELDNAME_TARGET | FIELDNUM | FIELDTYPE | RECNAME_SOURCE | RECNAME_TARGET,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1097308,CLOSE_DFLT_TBL,PS_CLOSE_DFLT_TBL,CF_VALUE_OPTION | CHARTFIELD | CHARTFIELD_VALUE | CLOSING_SET | EFFDT | SETID | VERSION_NUM,Finance & Contrôle,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1097420,CM_ACCTG_LNG,PS_CM_ACCTG_LNG,DESCR | LANGUAGE_CD | OPRID | REQUEST_ID | RUN_CNTL_ID,IT & Sécurité,0.5,"['IT & Sécurité', 'Finance & Contrôle']",coin_flip_reject
1097520,CM_APRECN_TAO2,PS_CM_APRECN_TAO2,BUSINESS_UNIT_RECV | INV_ITEM_ID | PROCESS_INSTANCE | RECEIVER_ID | RECV_LN_NBR | RECV_SHIP_SEQ_NBR | REQUEST_ID | RUN_CNTL_ID,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Achats & Fournisseurs']",coin_flip_reject
1097550,CM_BOOK_DEFN,PS_CM_BOOK_DEFN,CM_BOOK | COMMENTS | DESCR | IFRS_FLG | SETID,Finance & Contrôle,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1098011,CM_MAT_CST_T,PS_CM_MAT_CST_T,BUSINESS_UNIT_IN | BUSINESS_UNIT_RECV | CM_SEQ_COST | DISTRIB_LINE_NUM | MISC_CHARGE_CODE | PROCESS_INSTANCE | RECEIVER_ID | RECV_LN_NBR | RECV_SHIP_SEQ_NBR,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Supply Chain / Logistique / Production']",coin_flip_reject
1098105,CM_OH_SNP2_TBL,PS_CM_OH_SNP2_TBL,ACCOUNT | ALTACCT | BUSINESS_UNIT | CM_BOOK | CM_DEPLETE_QTY | CM_DT_TIMESTAMP_A | CM_GROUP | CM_ONHAND_QTY | CM_RECEIPT_QTY | CM_SEQ_NBR_A | CM_UNIT_COST | CONFIG_CODE | CONSIGNED_FLAG | COST_ELEMENT | DESCR60 | DT_TIMESTAMP | INTRANSIT_FLAG | INV_ITEM_ID | INV_LOT_ID | MONETARY_AMOUNT | PROCESS_INSTANCE | RECEIVER_ID | RECV_LN_NBR | SEQ_NBR | SERIAL_ID | SOURCE_BUS_UNIT | STORAGE_AREA | TRANSACTION_DATE | TRANSACTION_GROUP | UNIT_MEASURE_STD,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Finance & Contrôle']",coin_flip_reject
1098249,CM_RCV_COST_INV,PS_CM_RCV_COST_INV,ACTUAL_COST | BUSINESS_UNIT | CONTAINER_ID | COST_ELEMENT | INV_ITEM_ID | INV_LOT_ID | JOB_INSTANCE | PROCESS_INSTANCE | RECEIVER_ID | RECV_LN_NBR | SERIAL_ID | STAGED_DATE | STORAGE_AREA | STOR_LEVEL_1 | STOR_LEVEL_2 | STOR_LEVEL_3 | STOR_LEVEL_4 | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,0.5,"['Finance & Contrôle', 'Supply Chain / Logistique / Production']",coin_flip_reject
1098352,CM_TRANVAR,PS_CM_TRANVAR,BUSINESS_UNIT | CM_BOOK | CM_DT_TIMESTAMP | CM_DT_TIMESTAMP_A | CM_SEQ_NBR | CM_SEQ_NBR_A | CM_SEQ_VARIANCE | CONSIGNED_FLAG | DT_TIMESTAMP | INV_ITEM_ID | POSTED_FLAG | PROCESS_INSTANCE | QTY_BASE | SEQ_NBR | TRANSACTION_GROUP | UNIT_MEASURE_STD,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1098387,CM_TV,PS_CM_TV,BUSINESS_UNIT | CM_BOOK | CM_DT_TIMESTAMP | CM_DT_TIMESTAMP_A | CM_SEQ_NBR | CM_SEQ_NBR_A | CM_SEQ_VARIANCE | CONSIGNED_FLAG | DT_TIMESTAMP | INV_ITEM_ID | POSTED_FLAG | PROCESS_INSTANCE | QTY_BASE | SEQ_NBR | TRANSACTION_GROUP | UNIT_MEASURE_STD,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'IT & Sécurité']",coin_flip_reject
1098396,CM_UNDEPL_HST,PS_CM_UNDEPL_HST,BUSINESS_UNIT | CM_BOOK | CM_COST_PROC_GROUP | CM_DTTM_IN_EFFECT | CM_DTTM_STAMP | CM_SEQ_COST | CONSIGNED_FLAG | DT_TIMESTAMP | INV_ITEM_ID | INV_LOT_ID | MESSAGE_NBR | MESSAGE_SET_NBR | OP_SEQUENCE | POSTED_FLAG | PROCESS_INSTANCE | PRODUCTION_ID | QTY_BASE | SEQ_NBR | SERIAL_ID | STORAGE_AREA | TO_CONSIGNED_FLG | TRANSACTION_DATE | TRANSACTION_GROUP | UNIT_MEASURE_STD,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Supply Chain / Logistique / Production']",coin_flip_reject
1098539,CNAO_CSFL_ITEM,PS_CNAO_CSFL_ITEM,CFI_BTM_LEVEL | CFI_PARENT | CFI_SRC | CSFL_ITEM_ATTR | CSFL_ITEM_LEVEL | CSFL_ITEM_NM | CSFL_ITEM_NO | DESCR254,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Other']",coin_flip_reject
1098614,CNAO_SUBSI_ITM,PS_CNAO_SUBSI_ITM,DESCR254 | RECNAME | SUBSDRY_ITM_ID | SUBSDRY_ITM_NM | SUBSDRY_ITM_TP | TABLENAME,Supply Chain / Logistique / Production,0.5,"['Supply Chain / Logistique / Production', 'Other']",coin_flip_reject
1099045,CNTRCT_RLS_HDR,PS_CNTRCT_RLS_HDR,ACCOUNTING_DT | BILL_LOCATION | BUSINESS_UNIT | BUYER_ID | CNTCT_SEQ_NUM | CNTRCT_ID | COMMENTS_2000 | CURRENCY_CD | CUSTOM_C100_A1 | CUSTOM_C100_A2 | CUSTOM_C100_A3 | CUSTOM_C100_A4 | CUSTOM_C1_A | CUSTOM_DATE_A | DESCR | DST_CNTRL_ID | EIN_FEDERAL | EIN_STATE_LOCAL | FREIGHT_AMT | GROSS_AMT | IN_PROCESS_FLG | INVOICE_ID | MISC_AMT | OPRID | ORIGIN | PAY_TRM_BSE_DT_OPT | PO_ID | PREPAID_REF | PROCESS_INSTANCE | PYMNT_TERMS_CD | RATE_DATE | RELEASE_STATUS | RELEASE_TYPE | RT_TYPE | SALETX_AMT | SEQ_NUM | SETID | TAX_CD_VAT | TAX_EXEMPT | TAX_EXEMPT_ID | TERMS_BASIS_DT | TRANS_DATE | USER_HDR_CHAR1 | VAT_CALC_FRGHT_FLG | VAT_CALC_GROSS_NET | VAT_CALC_MISC_FLG | VAT_CALC_TYPE | VAT_DCLRTN_POINT | VAT_ENTRD_AMT | VAT_RCRD_INPT_FLG | VAT_RCRD_OUTPT_FLG | VAT_RECALC_FLG | VAT_RECOVERY_PCT | VAT_ROUND_RULE | VAT_TXN_TYPE_CD | VCHR_SRC | VENDOR_ID | VENDOR_SETID | VERSION_NBR | VNDR_LOC | VOUCHER_ID,Finance & Contrôle,0.5,"['Achats & Fournisseurs', 'Finance & Contrôle']",coin_flip_reject
1099256,COMBO_SEL_02,PS_COMBO_SEL_02,CHARTFIELD | COMBINATION | EFFDT_FROM | EFFDT_TO | PROCESS_GROUP | RANGE_FROM_02 | RANGE_TO_02 | SEQUENCE_NBR_6 | SETID | TREE_EFFDT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1099268,COMBO_SEL_14,PS_COMBO_SEL_14,CHARTFIELD | COMBINATION | EFFDT_FROM | EFFDT_TO | PROCESS_GROUP | RANGE_FROM_14 | RANGE_TO_14 | SEQUENCE_NBR_6 | SETID | TREE_EFFDT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1099272,COMBO_SEL_18,PS_COMBO_SEL_18,CHARTFIELD | COMBINATION | EFFDT_FROM | EFFDT_TO | PROCESS_GROUP | RANGE_FROM_18 | RANGE_TO_18 | SEQUENCE_NBR_6 | SETID | TREE_EFFDT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1099275,COMBO_SEL_21,PS_COMBO_SEL_21,CHARTFIELD | COMBINATION | EFFDT_FROM | EFFDT_TO | PROCESS_GROUP | RANGE_FROM_21 | RANGE_TO_21 | SEQUENCE_NBR_6 | SETID | TREE_EFFDT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1099277,COMBO_SEL_23,PS_COMBO_SEL_23,CHARTFIELD | COMBINATION | EFFDT_FROM | EFFDT_TO | PROCESS_GROUP | RANGE_FROM_23 | RANGE_TO_23 | SEQUENCE_NBR_6 | SETID | TREE_EFFDT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1099284,COMBO_SEL_30,PS_COMBO_SEL_30,CHARTFIELD | COMBINATION | EFFDT_FROM | EFFDT_TO | PROCESS_GROUP | RANGE_FROM_30 | RANGE_TO_30 | SEQUENCE_NBR_6 | SETID | TREE_EFFDT,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1099339,COMMENTS_TBL,PS_COMMENTS_TBL,COMMENT_ID | COMMENTS_2000 | OPRID | RANDOM_CMMT_NBR | SHARED_FLG,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1099421,CONSMR_SRVC_INV,PS_CONSMR_SRVC_INV,CONSUMER_ID | DESCR40 | LAST_DTTM_UPDATE | LAST_OPRID | LOCATION | SERVICE_CLASS | SERVICE_END_DTTM | SERVICE_ID | SERVICE_MGR | SERVICE_START_DTTM | SERVICE_TYPE_CD | SETID,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Other']",coin_flip_reject
1099488,CONSUMER_TMP,PS_CONSUMER_TMP,CONSUMER_ID | CONSUMER_NAME | SAVE_PB | SETID,Ventes & Clients,0.5,"['Other', 'Ventes & Clients']",coin_flip_reject
1099559,CONV_DT_TBL,PS_CONV_DT_TBL,BEGIN_DEPR_DT | BEGIN_DT | CALENDAR_ID | CONVENTION | END_DT | SETID,Finance & Contrôle,0.5,"['Other', 'Finance & Contrôle']",coin_flip_reject
1099965,CP_OPT_HDR_TEO1,PS_CP_OPT_HDR_TEO1,BUSINESS_UNIT | BUSINESS_UNIT_IN | BUSINESS_UNIT_PO | COMP_OCCUR | CONFIG_CODE | CP_COMP_SEQ | CP_MODE | CP_TEMPLATE_ID | EO_FROM_CURRENCY | EO_PROCESS_INST | INV_ITEM_ID | LASTUPDDTTM | MFG_PROCESS_FLG | MFG_PURCH_FLG | OPTIONAL_SHIP | ORDER_INT_LINE_NO | ORDER_NO | PARENT_ITEM_ID | PO_DISTRIB_STATUS | PRDN_AREA_CODE | PRICE_REQ | PROCESS_INSTANCE | PRODUCT_ID | PRODUCTION_ID | QTY_CODE | QTY_PER | QTY_REQ | REQ_ID | REQ_LINE_NBR | REQ_SCHED_NBR | SCHED_ARRV_DTTM | UNIT_OF_MEASURE,Supply Chain / Logistique / Production,0.5,"['Achats & Fournisseurs', 'Supply Chain / Logistique / Production']",coin_flip_reject
1100033,CP_RULE_COMMENT,PS_CP_RULE_COMMENT,CP_AREA | CP_COMMENT | RULE_NUMBER | SETID,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1100041,CP_RULE_H_LANG,PS_CP_RULE_H_LANG,CP_AREA | LANGUAGE_CD | RULE_DESCRIPTION | RULE_NUMBER | RULE_PANEL_TITLE | SETID,IT & Sécurité,0.5,"['IT & Sécurité', 'Other']",coin_flip_reject
1100333,CS_CNT_AG,PS_CS_CNT_AG,CAT_LINE_NBR | CNTRCT_ID | CNTRCT_LINE_NBR | CS_ACT_RESULT_DATE | CS_ACT_RESULT_NUM | CS_ACT_RESULT_YN | CS_AGREE_CD | CS_AGREE_SEQ5 | CS_COMMENTS | CS_COMMENTS254 | CS_COMPLIANCE_STAT | CS_INCL_IN_CNTRCT | CS_METRIC_ID | CS_RESULT_DATE | CS_RESULT_NUMERIC | CS_RESULT_TYPE | CS_RESULT_YN | CS_SETID | CS_TARGET_DATE | CS_TOLRNCE_PERCENT | CURRENCY_CD | DESCR60 | LAST_UPDATE_DTTM | OPRID_LAST_UPDT | SETID | UNIT_OF_MEASURE | VERSION_NBR,Finance & Contrôle,0.5,"['Finance & Contrôle', 'Achats & Fournisseurs']",coin_flip_reject
1100339,CS_CNT_AG_CHWF,PS_CS_CNT_AG_CHWF,CAT_LINE_NBR | CHNG_CHAR_VALUE | CHNG_DATE_VALUE | CHNG_DTTM_VALUE | CHNG_LONG_VALUE | CHNG_NBR_VALUE | CHNG_ORD_SEQ | CHNG_TIME_VALUE | CHNG_TYPE | CNTRCT_ID | CNTRCT_LINE_NBR | CS_AGREE_SEQ5 | CS_VERIFY_SEQ | CS_WORKFLOW_SEQ | FIELDNAME | LAST_DTTM_UPDATE | OPRID_MODIFIED_BY | REASON_SEQ | SETID | VERSION_NBR,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1100407,CS_CNT_CONT_TMP,PS_CS_CNT_CONT_TMP,CNTCT_SEQ_NUM | CNTRCT_ID | CS_EXT_CNTCT_FLG | SETID | VERSION_NBR,Other,0.5,"['Other', 'Achats & Fournisseurs']",coin_flip_reject
1100546,CS_CT_CMMT_OB,PS_CS_CT_CMMT_OB,ALLOW_MODIFY | APPR_JUSTIFY_FLG | ATTACH_DESCR | ATT_VERSION | CNTRCT_ID | CNTRCT_LINE_NBR | COMMENT_ID | COMMENTS_2000 | COMMENT_TYPE | COPY_TO_PO | FILE_EXTENSION | FILENAME | OPRID | PROCESS_INSTANCE | PUBLIC_FLG | PUBLIC_FLG_ATTACH | RANDOM_CMMT_NBR | RECV_VIEW_FLG | SCM_ATTACH_ID | SETID | SHARED_FLG | SOURCE_BU_SETID | SOURCE_FROM | SOURCE_ID | SOURCE_LINE_NBR | STATUS | SUBNODE | VCHR_VIEW_FLG | VERSION_NBR,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1100632,CS_DOC_ADH_KEYS,PS_CS_DOC_ADH_KEYS,CS_ADHOC_ID | CS_DOC_ID | SETID,Other,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1100691,CS_DOC_COLEXHIS,PS_CS_DOC_COLEXHIS,COLLABED_DTTM | CS_CHECK_INOUT | CS_COLLAB_AMEND | CS_COLLAB_COMMENTS | CS_COLLAB_MAIN | CS_COLLAB_STATUS | CS_DOC_COLLAB_VER | CS_DOC_ID | OPRID_EXT,RH,0.5,"['RH', 'IT & Sécurité']",coin_flip_reject
1100704,CS_DOC_DSP_HIST,PS_CS_DOC_DSP_HIST,CNTCT_SEQ_NUM | CONTACT_NAME | CONTACT_TITLE | CS_DOC_DISP_VER | CS_DOC_ID | CS_EXT_CNTCT_FLG | EMAILID,Ventes & Clients,0.5,"['Other', 'Ventes & Clients']",coin_flip_reject
1101021,CS_OBJECT_CHILD,PS_CS_OBJECT_CHILD,CS_BODY_TYPE | CS_CHILD_OBJID | CS_NUMBERING_FLG | CS_OBJECT_ID | CS_OBJECT_TYPE | CS_OBJ_TYPE_CHILD | EFFDT | SEQ_NUMBER | SETID | SORT_SEQ_NBR,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1101239,CS_SRC_STRUCT,PS_CS_SRC_STRUCT,CS_LEVEL | CS_PAR_RECNAME | CS_PSOFT_ADDED | CS_SOURCE_TRANS | CS_SRC_RECNAME,IT & Sécurité,0.5,"['Other', 'IT & Sécurité']",coin_flip_reject
1101586,CURR_REQBU_TBL,PS_CURR_REQBU_TBL,BUSINESS_UNIT | OPRID | REQUEST_NBR | RUN_CNTL_ID,Achats & Fournisseurs,0.5,"['Achats & Fournisseurs', 'IT & Sécurité']",coin_flip_reject
1101800,CUST_ATT,PS_CUST_ATT,ATTACHSYSFILENAME | ATTACH_TYPE | ATTACHUSERFILE | ATT_VERSION | CUST_ID | DESCR | SCM_ATTACH_ID | SETID,Ventes & Clients,0.5,"['Other', 'Ventes & Clients']",coin_flip_reject
1101964,CUST_DATA_TEOA,PS_CUST_DATA_TEOA,ASOF_DT | DTTM_STAMP | EO_AUDIT_FLG | EXCEPTION_INFO | FIELDNAME | FIELD_VALUE | FROM_CURRENCY | KEY10_FLDNAME | KEY10_FLD_VAL | KEY11_FLDNAME | KEY11_FLD_VAL | KEY12_FLDNAME | KEY12_FLD_VAL | KEY13_FLDNAME | KEY13_FLD_VAL | KEY14_FLDNAME | KEY14_FLD_VAL | KEY15_FLDNAME | KEY15_FLD_VAL | KEY16_FLDNAME | KEY16_FLD_VAL | KEY1_FLDNAME | KEY1_FLD_VAL | KEY2_FLDNAME | KEY2_FLD_VAL | KEY3_FLDNAME | KEY3_FLD_VAL | KEY4_FLDNAME | KEY4_FLD_VAL | KEY5_FLDNAME | KEY5_FLD_VAL | KEY6_FLDNAME | KEY6_FLD_VAL | KEY7_FLDNAME | KEY7_FLD_VAL | KEY8_FLDNAME | KEY8_FLD_VAL | KEY9_FLDNAME | KEY9_FLD_VAL | OPRID | PROCESS_INSTANCE | PROC_GRP_ID | RATE_DIV | RATE_MULT | RECNAME | RT_DIV_FLDNAME | RT_MULT_FLDNAME | RULE_INSTNC_NBR | RUN_CNTL_ID | TO_CURRENCY,Ventes & Clients,0.5,"['Ventes & Clients', 'IT & Sécurité']",coin_flip_reject
1101981,CUST_DITEM_CAT,PS_CUST_DITEM_CAT,DATA_CATEGORY,Ventes & Clients,0.5,"['Other', 'Ventes & Clients']",coin_flip_reject
